,date,open,high,low,close,volume,adjclose,amount,type,data
23,1648733400,177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,103049300.0,174.61000061035156,,,
24,1648647000,178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,92633200.0,177.77000427246094,,,
25,1648560600,176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,100589400.0,178.9600067138672,,,
26,1648474200,172.1699981689453,175.72999572753906,172.0,175.60000610351562,90371900.0,175.60000610351562,,,
27,1648215000,173.8800048828125,175.27999877929688,172.75,174.72000122070312,80546200.0,174.72000122070312,,,
28,1648128600,171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,90131400.0,174.07000732421875,,,
29,1648042200,167.99000549316406,172.63999938964844,167.64999389648438,170.2100067138672,98062700.0,170.2100067138672,,,
30,1647955800,165.50999450683594,169.4199981689453,164.91000366210938,168.82000732421875,81532000.0,168.82000732421875,,,
31,1647869400,163.50999450683594,166.35000610351562,163.00999450683594,165.3800048828125,95811400.0,165.3800048828125,,,
32,1647610200,160.50999450683594,164.47999572753906,159.75999450683594,163.97999572753906,123511700.0,163.97999572753906,,,
33,1647523800,158.61000061035156,161.0,157.6300048828125,160.6199951171875,75615400.0,160.6199951171875,,,
34,1647437400,157.0500030517578,160.0,154.4600067138672,159.58999633789062,102300200.0,159.58999633789062,,,
35,1647351000,150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,92964300.0,155.08999633789062,,,
36,1647264600,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,108732100.0,150.6199951171875,,,
37,1647009000,158.92999267578125,159.27999877929688,154.5,154.72999572753906,96970100.0,154.72999572753906,,,
38,1646922600,160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,105342000.0,158.52000427246094,,,
39,1646836200,161.47999572753906,163.41000366210938,159.41000366210938,162.9499969482422,91454900.0,162.9499969482422,,,
40,1646749800,158.82000732421875,162.8800048828125,155.8000030517578,157.44000244140625,131148300.0,157.44000244140625,,,
41,1646663400,163.36000061035156,165.02000427246094,159.0399932861328,159.3000030517578,96418800.0,159.3000030517578,,,
42,1646404200,164.49000549316406,165.5500030517578,162.10000610351562,163.1699981689453,83737200.0,163.1699981689453,,,
43,1646317800,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,76678400.0,166.22999572753906,,,
44,1646231400,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,166.55999755859375,,,
45,1646145000,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,83474400.0,163.1999969482422,,,
46,1646058600,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,95056600.0,165.1199951171875,,,
47,1645799400,163.83999633789062,165.1199951171875,160.8699951171875,164.85000610351562,91974200.0,164.85000610351562,,,
48,1645713000,152.5800018310547,162.85000610351562,152.0,162.74000549316406,141147500.0,162.74000549316406,,,
49,1645626600,165.5399932861328,166.14999389648438,159.75,160.07000732421875,90009200.0,160.07000732421875,,,
50,1645540200,164.97999572753906,166.69000244140625,162.14999389648438,164.32000732421875,91162800.0,164.32000732421875,,,
51,1645194600,169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,82772700.0,167.3000030517578,,,
52,1645108200,171.02999877929688,171.91000366210938,168.47000122070312,168.8800048828125,69589300.0,168.8800048828125,,,
53,1645021800,171.85000610351562,173.33999633789062,170.0500030517578,172.5500030517578,61177400.0,172.5500030517578,,,
54,1644935400,170.97000122070312,172.9499969482422,170.25,172.7899932861328,62527400.0,172.7899932861328,,,
55,1644849000,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,86185500.0,168.8800048828125,,,
56,1644589800,172.3300018310547,173.0800018310547,168.0399932861328,168.63999938964844,98670700.0,168.63999938964844,,,
57,1644503400,174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,90865900.0,172.1199951171875,,,
58,1644417000,176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,71285000.0,176.27999877929688,,,
59,1644330600,171.72999572753906,175.35000610351562,171.42999267578125,174.8300018310547,74829200.0,174.8300018310547,,,
60,1644244200,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,77251200.0,171.66000366210938,,,
61,1643985000,171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,82465400.0,172.38999938964844,,,
62,1643985000,,,,,,,0.22,DIVIDEND,0.22
63,1643898600,174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,89418100.0,172.67999267578125,,,
64,1643812200,174.75,175.8800048828125,173.3300018310547,175.83999633789062,84914300.0,175.6162567138672,,,
65,1643725800,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,86213900.0,174.3878173828125,,,
66,1643639400,170.16000366210938,175.0,169.50999450683594,174.77999877929688,115541600.0,174.55760192871094,,,
67,1643380200,165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,179935700.0,170.11326599121094,,,
68,1643293800,162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,121954600.0,159.0174102783203,,,
69,1643207400,163.5,164.38999938964844,157.82000732421875,159.69000244140625,108275300.0,159.48680114746094,,,
70,1643121000,158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,115798400.0,159.57669067382812,,,
71,1643034600,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,162294600.0,161.41433715820312,,,
72,1642775400,164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,122848900.0,162.20335388183594,,,
73,1642689000,166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,91420500.0,164.3006591796875,,,
74,1642602600,170.0,171.0800018310547,165.94000244140625,166.22999572753906,94815000.0,166.0184783935547,,,
75,1642516200,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,90956700.0,169.5839385986328,,,
76,1642170600,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,80440800.0,172.84979248046875,,,
77,1642084200,175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,84505800.0,171.9709014892578,,,
78,1641997800,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,74805200.0,175.306640625,,,
79,1641911400,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,76138300.0,174.8572235107422,,,
80,1641825000,169.0800018310547,172.5,168.1699981689453,172.19000244140625,106765600.0,171.9709014892578,,,
81,1641565800,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,86709100.0,171.950927734375,,,
82,1641479400,172.6999969482422,175.3000030517578,171.63999938964844,172.0,96904000.0,171.78114318847656,,,
83,1641393000,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,94537600.0,174.69741821289062,,,
84,1641306600,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,99310400.0,179.47134399414062,,,
85,1641220200,177.8300018310547,182.8800048828125,177.7100067138672,182.00999450683594,104487900.0,181.7783966064453,,,
86,1640961000,178.08999633789062,179.22999572753906,177.25999450683594,177.57000732421875,64062300.0,177.34405517578125,,,
87,1640874600,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,59773000.0,177.97325134277344,,,
88,1640788200,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,62348900.0,179.15174865722656,,,
89,1640701800,180.16000366210938,181.3300018310547,178.52999877929688,179.2899932861328,79144300.0,179.06185913085938,,,
90,1640615400,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,74919600.0,180.1005401611328,,,
91,1640269800,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,68356600.0,176.05569458007812,,,
92,1640183400,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,92135300.0,175.41650390625,,,
93,1640097000,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,91185900.0,172.76988220214844,,,
94,1640010600,168.27999877929688,170.5800018310547,167.4600067138672,169.75,107499100.0,169.53399658203125,,,
95,1639751400,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,195432700.0,170.9222412109375,,,
96,1639665000,179.27999877929688,181.13999938964844,170.75,172.25999450683594,150185800.0,172.04080200195312,,,
97,1639578600,175.11000061035156,179.5,172.30999755859375,179.3000030517578,131063300.0,179.0718536376953,,,
98,1639492200,175.25,177.74000549316406,172.2100067138672,174.3300018310547,139380400.0,174.10818481445312,,,
99,1639405800,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,153237000.0,175.51638793945312,,,
100,1639146600,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,115402700.0,179.22166442871094,,,
101,1639060200,174.91000366210938,176.75,173.9199981689453,174.55999755859375,108923700.0,174.33787536621094,,,
102,1638973800,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,116998900.0,174.8572235107422,,,
103,1638887400,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,120405400.0,170.96217346191406,,,
104,1638801000,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,107497000.0,165.10964965820312,,,
105,1638541800,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,118023100.0,161.63406372070312,,,
106,1638455400,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,136739200.0,163.55162048339844,,,
107,1638369000,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,152052500.0,164.5603485107422,,,
108,1638282600,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,174048100.0,165.0896759033203,,,
109,1638196200,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,88748200.0,160.03610229492188,,,
110,1637937000,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,76959800.0,156.6104736328125,,,
111,1637764200,160.75,162.13999938964844,159.63999938964844,161.94000244140625,69463600.0,161.73394775390625,,,
112,1637677800,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,96041900.0,161.20462036132812,,,
113,1637591400,161.67999267578125,165.6999969482422,161.0,161.02000427246094,117467900.0,160.8151092529297,,,
114,1637332200,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,117305600.0,160.34571838378906,,,
115,1637245800,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,137827700.0,157.6691131591797,,,
116,1637159400,151.0,155.0,150.99000549316406,153.49000549316406,88807000.0,153.29469299316406,,,
117,1637073000,149.94000244140625,151.49000549316406,149.33999633789062,151.0,59256200.0,150.807861328125,,,
118,1636986600,150.3699951171875,151.8800048828125,149.42999267578125,150.0,59222800.0,149.8091278076172,,,
119,1636727400,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,63804000.0,149.7991485595703,,,
120,1636641000,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,41000000.0,147.6818389892578,,,
121,1636554600,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,65187100.0,147.73178100585938,,,
122,1636468200,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,56787900.0,150.61810302734375,,,
123,1636381800,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,55020900.0,150.2485809326172,,,
124,1636119000,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,65463900.0,151.08750915527344,,,
125,1636119000,,,,,,,0.22,DIVIDEND,0.22
126,1636032600,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,60394600.0,150.54818725585938,,,
127,1635946200,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,54511500.0,151.07675170898438,,,
128,1635859800,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,69122000.0,149.6107635498047,,,
129,1635773400,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,74588300.0,148.55364990234375,,,
130,1635514200,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,124953200.0,149.391357421875,,,
131,1635427800,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,100077900.0,152.15380859375,,,
132,1635341400,149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,56094900.0,148.44395446777344,,,
133,1635255000,149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,60893400.0,148.9126739501953,,,
134,1635168600,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,50720600.0,148.23452758789062,,,
135,1634909400,149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,58883400.0,148.28439331054688,,,
136,1634823000,148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,61421000.0,149.07223510742188,,,
137,1634736600,148.6999969482422,149.75,148.1199951171875,149.25999450683594,58418800.0,148.8528289794922,,,
138,1634650200,147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,76378900.0,148.35418701171875,,,
139,1634563800,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,85589200.0,146.1502227783203,,,
140,1634304600,143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,67940300.0,144.44488525390625,,,
141,1634218200,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,69907100.0,143.36782836914062,,,
142,1634131800,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,78762700.0,140.52560424804688,,,
143,1634045400,143.22999572753906,143.25,141.0399932861328,141.50999450683594,73035900.0,141.12396240234375,,,
144,1633959000,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,64452200.0,142.42042541503906,,,
145,1633699800,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,58773200.0,142.51016235351562,,,
146,1633613400,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,61732700.0,142.89910888671875,,,
147,1633527000,139.47000122070312,142.14999389648438,138.3699951171875,142.0,83221100.0,141.61264038085938,,,
148,1633440600,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,80861100.0,140.72506713867188,,,
149,1633354200,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,98322000.0,138.76043701171875,,,
150,1633095000,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,94639600.0,142.26084899902344,,,
151,1633008600,143.66000366210938,144.3800048828125,141.27999877929688,141.5,89056700.0,141.11399841308594,,,
152,1632922200,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,74602000.0,142.44036865234375,,,
153,1632835800,143.25,144.75,141.69000244140625,141.91000366210938,108972300.0,141.52288818359375,,,
154,1632749400,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,74150700.0,144.97344970703125,,,
155,1632490200,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,53477900.0,146.5192108154297,,,
156,1632403800,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,64838200.0,146.42945861816406,,,
157,1632317400,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,76404300.0,145.45213317871094,,,
158,1632231000,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,75834000.0,143.03872680664062,,,
159,1632144600,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,123478900.0,142.55006408691406,,,
160,1631885400,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,129868800.0,145.66156005859375,,,
161,1631799000,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,68034100.0,148.38409423828125,,,
162,1631712600,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,83281300.0,148.6234588623047,,,
163,1631626200,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,109296300.0,147.71592712402344,,,
164,1631539800,150.6300048828125,151.4199981689453,148.75,149.5500030517578,102404300.0,149.1420440673828,,,
165,1631280600,155.0,155.47999572753906,148.6999969482422,148.97000122070312,140893200.0,148.56361389160156,,,
166,1631194200,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,57305700.0,153.64971923828125,,,
167,1631107800,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,74420200.0,154.68687438964844,,,
168,1631021400,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,82278300.0,156.2625732421875,,,
169,1630675800,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,57808700.0,153.87908935546875,,,
170,1630589400,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,71115500.0,153.23085021972656,,,
171,1630503000,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,80313700.0,152.09396362304688,,,
172,1630416600,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,86453100.0,151.4158172607422,,,
173,1630330200,149.0,153.49000549316406,148.61000061035156,153.1199951171875,90956700.0,152.70228576660156,,,
174,1630071000,147.47999572753906,148.75,146.8300018310547,148.60000610351562,55802400.0,148.19464111328125,,,
175,1629984600,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,48597200.0,147.1375274658203,,,
176,1629898200,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,58991300.0,147.9552764892578,,,
177,1629811800,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,48606400.0,149.2118377685547,,,
178,1629725400,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,60131800.0,149.30162048339844,,,
179,1629466200,147.44000244140625,148.5,146.77999877929688,148.19000244140625,60549600.0,147.78575134277344,,,
180,1629379800,145.02999877929688,148.0,144.5,146.6999969482422,86960300.0,146.29981994628906,,,
181,1629293400,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,86326000.0,145.9607391357422,,,
182,1629207000,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,92229700.0,149.78030395507812,,,
183,1629120600,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,103296000.0,150.70774841308594,,,
184,1628861400,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,59375000.0,148.69326782226562,,,
185,1628775000,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,72282600.0,148.4838409423828,,,
186,1628688600,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,48493500.0,145.4621124267578,,,
187,1628602200,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,69023100.0,145.20281982421875,,,
188,1628515800,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,48908700.0,145.69146728515625,,,
189,1628256600,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,54126800.0,145.7413330078125,,,
190,1628256600,,,,,,,0.22,DIVIDEND,0.22
191,1628170200,146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,46397700.0,146.43942260742188,,,
192,1628083800,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,56368300.0,146.32989501953125,,,
193,1627997400,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,64786600.0,146.7381591796875,,,
194,1627911000,146.36000061035156,146.9499969482422,145.25,145.52000427246094,62880000.0,144.9059295654297,,,
195,1627651800,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,70440600.0,145.24449157714844,,,
196,1627565400,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,56699500.0,145.02542114257812,,,
197,1627479000,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,118931200.0,144.3682098388672,,,
198,1627392600,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,104818600.0,146.15065002441406,,,
199,1627306200,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,72434100.0,148.36129760742188,,,
200,1627047000,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,71447400.0,147.93310546875,,,
201,1626960600,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,77338200.0,146.18052673339844,,,
202,1626874200,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,74993500.0,144.78643798828125,,,
203,1626787800,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,96350000.0,145.53326416015625,,,
204,1626701400,143.75,144.07000732421875,141.6699981689453,142.4499969482422,121434600.0,141.84889221191406,,,
205,1626442200,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,93251400.0,145.77224731445312,,,
206,1626355800,149.24000549316406,150.0,147.08999633789062,148.47999572753906,106820300.0,147.8534393310547,,,
207,1626269400,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,127050800.0,148.52059936523438,,,
208,1626183000,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,100827100.0,145.02542114257812,,,
209,1626096600,146.2100067138672,146.32000732421875,144.0,144.5,76299700.0,143.89022827148438,,,
210,1625837400,142.75,145.64999389648438,142.64999389648438,145.11000061035156,99890800.0,144.49765014648438,,,
211,1625751000,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,105575500.0,142.6355438232422,,,
212,1625664600,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,104911600.0,143.95994567871094,,,
213,1625578200,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,108181800.0,141.42071533203125,,,
214,1625232600,137.89999389648438,140.0,137.75,139.9600067138672,78852600.0,139.36940002441406,,,
215,1625146200,136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,52485800.0,136.6907501220703,,,
216,1625059800,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,63261400.0,136.38204956054688,,,
217,1624973400,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,64556100.0,135.75469970703125,,,
218,1624887000,133.41000366210938,135.25,133.35000610351562,134.77999877929688,62111300.0,134.21124267578125,,,
219,1624627800,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,70783700.0,132.5482940673828,,,
220,1624541400,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,68711000.0,132.84703063964844,,,
221,1624455000,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,60214200.0,133.13580322265625,,,
222,1624368600,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,74783600.0,133.41461181640625,,,
223,1624282200,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,79663300.0,131.74171447753906,,,
224,1624023000,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,108953300.0,129.90948486328125,,,
225,1623936600,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,96721700.0,131.23385620117188,,,
226,1623850200,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,91815000.0,129.6007843017578,,,
227,1623763800,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,62746300.0,129.0929412841797,,,
228,1623677400,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,96906500.0,129.92938232421875,,,
229,1623418200,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,53522400.0,126.81259155273438,,,
230,1623331800,127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,71186400.0,125.57784271240234,,,
231,1623245400,127.20999908447266,127.75,126.5199966430664,127.12999725341797,56877900.0,126.5935287475586,,,
232,1623159000,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,74403800.0,126.2051773071289,,,
233,1623072600,126.16999816894531,126.31999969482422,124.83000183105469,125.9000015258789,71057600.0,125.36872863769531,,,
234,1622813400,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,75169300.0,125.3587646484375,,,
235,1622727000,124.68000030517578,124.8499984741211,123.12999725341797,123.54000091552734,76229200.0,123.01868438720703,,,
236,1622640600,124.27999877929688,125.23999786376953,124.05000305175781,125.05999755859375,59278900.0,124.53226470947266,,,
237,1622554200,125.08000183105469,125.3499984741211,123.94000244140625,124.27999877929688,67637100.0,123.75554656982422,,,
238,1622208600,125.56999969482422,125.80000305175781,124.55000305175781,124.61000061035156,71311100.0,124.08415985107422,,,
239,1622122200,126.44000244140625,127.63999938964844,125.08000183105469,125.27999877929688,94625600.0,124.75133514404297,,,
240,1622035800,126.95999908447266,127.38999938964844,126.41999816894531,126.8499984741211,56575900.0,126.31470489501953,,,
241,1621949400,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,72009500.0,126.364501953125,,,
242,1621863000,126.01000213623047,127.94000244140625,125.94000244140625,127.0999984741211,63092900.0,126.56365203857422,,,
243,1621603800,127.81999969482422,128.0,125.20999908447266,125.43000030517578,79295400.0,124.90070343017578,,,
244,1621517400,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859375,76857100.0,126.77276611328125,,,
245,1621431000,123.16000366210938,124.91999816894531,122.86000061035156,124.69000244140625,92612000.0,124.16382598876953,,,
246,1621344600,126.55999755859375,126.98999786376953,124.77999877929688,124.8499984741211,63342900.0,124.32315826416016,,,
247,1621258200,126.81999969482422,126.93000030517578,125.16999816894531,126.2699966430664,74244600.0,125.73715209960938,,,
248,1620999000,126.25,127.88999938964844,125.8499984741211,127.44999694824219,81918000.0,126.91217803955078,,,
249,1620912600,124.58000183105469,126.1500015258789,124.26000213623047,124.97000122070312,105861300.0,124.4426498413086,,,
250,1620826200,123.4000015258789,124.63999938964844,122.25,122.7699966430664,112172300.0,122.2519302368164,,,
251,1620739800,123.5,126.2699966430664,122.7699966430664,125.91000366210938,126142800.0,125.3786849975586,,,
252,1620653400,129.41000366210938,129.5399932861328,126.80999755859375,126.8499984741211,88071200.0,126.31470489501953,,,
253,1620394200,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,78973300.0,129.66053771972656,,,
254,1620394200,,,,,,,0.22,DIVIDEND,0.22
